#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 11 29 18 50 241 10.0 11.5  4.61 10.00  7.82 245  996.1   5.2   6.2   2.1 99.0 99.00
2018 11 29 19 50 241  9.2 11.1  4.37 10.81  7.69 254  996.5   5.3   6.2   1.2 99.0 99.00
2018 11 29 20 50 248  9.2 11.3  4.37 10.81  7.93 253  996.5   5.1   6.2   0.2 99.0 99.00
2018 11 29 21 50 247  8.2 10.0  3.60 11.43  7.43 252  996.5   5.2   6.1   0.1 99.0 99.00
2018 11 29 22 50 252  7.9 10.9  4.02 11.43  8.04 251  996.3   4.8   6.1   0.3 99.0 99.00
2018 11 29 23 50 255  6.5  7.7  3.76 10.81  7.73 249  996.3   4.8   6.1   1.0 99.0 99.00
2018 11 30 00 50 233  7.7  9.4  3.58 10.81  7.58 247  996.0   5.2   6.1   0.0 99.0 99.00
2018 11 30 01 50 223  7.1  8.8  3.29 10.00  7.33 239  995.8   5.3   6.1   0.6 99.0 99.00
2018 11 30 02 50 204  7.5  9.0  2.98  9.09  7.03 220  995.7   4.6   6.1   2.1 99.0 99.00
2018 11 30 03 50 200  8.2  9.5  3.11 10.81  7.33 255  995.3   4.6   6.1   2.3 99.0 99.00
2018 11 30 04 50 188  7.2  8.7  3.17 10.81  7.32 258  994.8   4.9   6.1   3.0 99.0 99.00
2018 11 30 05 50 211 10.7 13.2  3.19 10.00  7.03 252  994.4   3.8   6.1   2.4 99.0 99.00
2018 11 30 06 50 229  8.4  9.9  2.98 10.00  6.72 251  994.4   4.7   6.1   2.0 99.0 99.00
2018 11 30 07 50 223  7.1  8.5  3.01 10.81  6.73 264  994.3   4.9   6.1   1.6 99.0 99.00
2018 11 30 08 50 212  6.7  8.0  2.79 10.81  6.79 246  993.3   5.1   6.1   2.0 99.0 99.00
2018 11 30 09 50 197  5.9  7.5  2.89 11.43  7.16 251  992.4   5.0   6.1   1.9 99.0 99.00
2018 11 30 10 50 184  5.5  6.5  3.08 10.00  7.44 231  991.6   4.9   6.1   2.2 99.0 99.00
2018 11 30 11 50 171  5.7  6.8  2.21 10.81  6.73 238  990.3   5.1   6.1   3.1 99.0 99.00
2018 11 30 12 50 153  6.0  7.1  2.43 10.81  6.97 250  989.1   3.5   6.1   1.1 99.0 99.00
2018 11 30 13 50  82  4.3  6.3  2.07 10.81  7.01 236  987.7   2.5   6.1   1.2 99.0 99.00
2018 11 30 14 50  54  6.1  8.0  1.88 10.00  6.92 229  985.8   2.5   6.1   1.9 99.0 99.00
2018 11 30 15 50  43  6.9  8.4  2.10 11.43  7.17 234  983.5   1.9   6.1   1.7 99.0 99.00
2018 11 30 16 50  16  7.9  9.2  2.13 10.81  7.22 249  982.8   2.4   6.0   2.0 99.0 99.00
2018 11 30 17 50 345  7.5  9.0  2.26 10.81  7.08 244  982.7   2.8   6.0   2.4 99.0 99.00
2018 11 30 18 50 313  7.9  9.4  2.18 10.00  6.98 244  983.4   3.4   6.0   2.6 99.0 99.00
2018 11 30 19 50 296  7.8  9.3  2.46 10.00  7.19 240  984.4   3.5   6.0   2.0 99.0 99.00
2018 11 30 20 50 276  9.5 12.5  2.51 10.81  6.96 231  985.0   3.6   6.0   2.3 99.0 99.00
2018 11 30 21 50 266 10.2 11.9  2.92 11.43  7.42 244  985.8   4.3   6.0   1.0 99.0 99.00
2018 11 30 22 50 262  9.1 11.4  3.47 12.12  7.81 239  986.4   4.5   6.0  -0.2 99.0 99.00
2018 11 30 23 50 255 10.6 12.3  3.02 10.81  7.22 229  986.6   4.4   6.0   0.1 99.0 99.00
2018 12 01 00 50 251 10.3 12.6  3.39 11.43  7.83 220  987.5   4.5   6.0  -1.4 99.0 99.00
2018 12 01 01 50 245 10.6 13.4  3.28 12.90  7.54 260  987.9   4.7   6.0  -1.9 99.0 99.00
2018 12 01 02 50 243 11.0 13.0  3.00 13.79  7.22 284  988.2   4.6   6.0  -2.5 99.0 99.00
2018 12 01 03 50 244 12.2 14.8  3.34 11.43  7.49 226  988.9   3.4   6.0  -0.4 99.0 99.00
2018 12 01 04 50 228  9.3 10.7  3.19 11.43  7.12 251  989.8   3.3   6.0  -0.2 99.0 99.00
2018 12 01 05 50 213  8.0 10.2  3.25 12.12  7.58 211  989.9   3.6   5.9   0.2 99.0 99.00
2018 12 01 06 50 225 10.9 13.4  3.27 11.43  7.22 204  990.0   3.7   5.9  -0.5 99.0 99.00
2018 12 01 07 50 228 10.0 12.7  3.48 12.12  7.49 217  990.5   3.4   5.9  -1.9 99.0 99.00
2018 12 01 08 50 236 13.4 15.7  3.34 12.12  6.94 229  990.8   2.4   5.8   0.1 99.0 99.00
2018 12 01 09 50 227  9.2 11.4  3.47 12.12  7.20 214  991.4   2.9   5.8  -1.7 99.0 99.00
2018 12 01 10 50 233 11.4 13.2  3.63 12.12  7.28 207  991.5   3.8   5.8  -1.2 99.0 99.00
2018 12 01 11 50 232 11.4 13.9  3.40 12.12  6.92 182  992.1   3.8   5.8  -2.3 99.0 99.00
2018 12 01 12 50 221 10.5 12.3  3.67 12.12  6.92 202  992.7   3.2   5.8  -1.4 99.0 99.00
2018 12 01 13 50 225  9.2 11.9  3.47 11.43  7.20 213  993.1   3.4   5.8  -0.5 99.0 99.00
2018 12 01 14 50 219  9.6 11.7  3.57 12.12  7.70 200  993.1   3.3   5.8  -0.3 99.0 99.00
2018 12 01 15 50 219  8.7 11.0  3.60 11.43  7.51 225  993.5   3.7   5.8  -1.4 99.0 99.00
2018 12 01 16 50 211  8.7 10.5  3.26 11.43  7.42 204  993.3   3.9   5.8  -1.6 99.0 99.00
2018 12 01 17 50 209  8.7 10.9  3.39 11.43  7.67 205  993.5   3.9   5.8  -0.8 99.0 99.00
2018 12 01 18 50 195  9.0 10.7  3.49 10.81  7.75 215  993.7   3.7   5.8  -0.1 99.0 99.00
2018 12 01 19 50 200  7.6  9.3  3.35 10.00  7.60 214  994.0   3.7   5.8  -0.3 99.0 99.00
2018 12 01 20 50 194  6.9  9.6  3.08 10.00  7.23 209  994.3   3.9   5.8   0.8 99.0 99.00
2018 12 01 21 50 228  9.4 12.2  3.00 10.81  7.23 194  994.2   4.1   5.8   0.2 99.0 99.00
2018 12 01 22 50 227  7.5  9.6  3.08 10.81  7.08 212  994.3   3.9   5.7  -1.5 99.0 99.00
2018 12 01 23 50 224  9.7 11.8  3.12  8.33  7.08 241  994.4   4.0   5.8  -0.5 99.0 99.00
2018 12 02 00 50 238  9.9 12.0  2.78 11.43  6.60 251  994.4   3.6   5.8   0.2 99.0 99.00
2018 12 02 01 50 233  9.6 12.4  2.93 10.81  6.78 225  995.0   3.8   5.8  -0.4 99.0 99.00
2018 12 02 02 50 242  9.4 11.3  2.91 12.12  6.82 247  995.4   4.2   5.7  -0.2 99.0 99.00
2018 12 02 03 50 257  9.6 13.6  2.88 10.81  6.72 234  996.4   3.8   5.7  -0.4 99.0 99.00
2018 12 02 04 50 259  9.1 11.0  3.11 11.43  6.69 242  997.2   4.1   5.7  -0.9 99.0 99.00
2018 12 02 05 50 256 10.6 12.9  3.04 11.43  6.96 258  997.9   4.3   5.7  -1.1 99.0 99.00
2018 12 02 06 50 256 10.8 13.2  2.83  9.09  6.70 261  998.5   4.4   5.7  -1.6 99.0 99.00
2018 12 02 07 50 254 11.6 16.2  3.41 10.81  7.28 270  999.4   4.3   5.7  -1.0 99.0 99.00
2018 12 02 08 50 248 10.5 12.2  2.97 12.12  7.05 252 1000.8   4.1   5.7  -1.5 99.0 99.00
2018 12 02 09 50 241 10.6 12.6  2.99  9.09  6.97 256 1001.7   3.6   5.7  -2.0 99.0 99.00
2018 12 02 10 50 250 11.6 13.7  2.93 12.12  6.77 240 1002.3   4.1   5.7  -2.3 99.0 99.00
2018 12 02 11 50 242 10.8 13.6  3.27 11.43  6.89 236 1002.9   4.1   5.8  -1.4 99.0 99.00
2018 12 02 12 50 235 11.1 13.1  3.43 12.12  6.98 224 1003.4   3.8   5.8  -1.7 99.0 99.00
2018 12 02 13 50 240 11.3 13.4  3.57  9.09  7.00 259 1003.6   4.0   5.7  -2.7 99.0 99.00
2018 12 02 14 50 223  9.2 12.5  3.33 11.43  6.73 222 1004.2   3.3   5.7  -0.1 99.0 99.00
2018 12 02 15 50 232 10.8 12.6  3.29 12.12  6.70 248 1004.3   3.9   5.7  -2.4 99.0 99.00
2018 12 02 16 50 231 10.1 12.7  3.53  9.09  6.85 260 1005.2   3.9   5.7  -1.3 99.0 99.00
2018 12 02 17 50 230 10.1 12.4  3.50 11.43  7.11 279 1005.6   4.0   5.8  -1.8 99.0 99.00
2018 12 02 18 50 226  9.4 14.1  3.80 11.43  7.51 278 1006.5   2.5   5.8  -0.8 99.0 99.00
2018 12 02 19 50 230  8.1 11.0  3.78 10.81  7.58 271 1006.9   3.9   5.7  -1.7 99.0 99.00
2018 12 02 20 50 219  7.5  9.1  3.97 10.81  8.02 269 1007.4   4.0   5.7  -1.5 99.0 99.00
2018 12 02 21 50 214  7.8  9.6  3.47 10.81  7.68 276 1008.1   4.0   5.7  -2.0 99.0 99.00
2018 12 02 22 50 198  7.1 10.6  3.34 12.12  8.00 262 1007.6   3.9   5.7  -1.6 99.0 99.00
2018 12 02 23 50 184  6.8  8.3  3.21 10.00  7.83 262 1007.8   4.0   5.7  -2.9 99.0 99.00
2018 12 03 00 50 172  5.8  7.2  3.08 12.12  8.06 253 1007.6   4.1   5.7  -2.6 99.0 99.00
2018 12 03 01 50 156  8.3 10.8  2.55 11.43  7.47 251 1006.9   4.2   5.8  -1.5 99.0 99.00
2018 12 03 02 50 140  8.9 10.7  2.75 12.90  7.60 261 1006.1   4.5   5.8  -2.3 99.0 99.00
2018 12 03 03 50 127  8.8 11.0  2.87 12.12  7.29 246 1005.5   4.6   5.8  -0.5 99.0 99.00
2018 12 03 04 50 115 10.4 13.0  2.69 11.43  6.77 249 1004.3   4.5   5.8  -0.2 99.0 99.00
2018 12 03 05 50 111 11.7 15.0  2.61 10.81  6.56 263 1003.3   4.7   5.8   1.1 99.0 99.00
2018 12 03 06 50 106 12.9 15.8  2.57 10.81  6.19 271 1002.5   4.7   5.8   1.5 99.0 99.00
2018 12 03 07 50 106 13.6 16.5  2.74 10.81  6.02 264 1001.2   5.1   5.8   1.1 99.0 99.00
2018 12 03 08 50 100 13.8 17.3  2.86 10.81  6.27 283  999.2   5.2   5.8   1.8 99.0 99.00
2018 12 03 09 50 102 16.4 21.1  3.12  6.25  6.02 134  997.8   5.3   5.7   1.3 99.0 99.00
2018 12 03 10 50 100 15.7 19.2  3.46  7.14  6.25 126  997.2   5.3   5.7   0.9 99.0 99.00
2018 12 03 11 50  94 16.0 20.3  3.87  7.14  6.48 137  995.7   5.4   5.7   0.7 99.0 99.00
2018 12 03 12 50  97 15.8 19.8  3.83  8.33  6.57 130  993.7   5.5   5.7   1.3 99.0 99.00
2018 12 03 13 50  99 17.1 20.2  4.41  8.33  6.90 141  992.6   5.7   5.8   0.8 99.0 99.00
2018 12 03 14 50  97 17.5 22.9  4.68  9.09  7.25 143  991.4   5.3   5.8   1.3 99.0 99.00
2018 12 03 15 50  97 17.0 20.7  5.54 10.00  7.63 168  990.1   5.0   5.8   2.0 99.0 99.00
2018 12 03 16 50 101 17.3 21.6  6.02 10.81  8.05 121  988.4   4.8   5.8   1.9 99.0 99.00
2018 12 03 17 50  93 18.4 24.1  6.77 10.81  8.38 125  987.5   4.7   5.8   2.2 99.0 99.00
2018 12 03 18 50  89 18.3 24.1  6.84 10.81  8.64 117  986.1   5.2   5.8   2.1 99.0 99.00
2018 12 03 19 50  91 19.5 24.4  6.77 11.43  8.56 133  984.6   5.6   5.8   2.9 99.0 99.00
2018 12 03 21 50  89 18.4 22.6  7.97 11.43  9.23 121  982.5   5.9   5.8   4.0 99.0 99.00
2018 12 03 22 50  96 17.0 20.2  8.03 12.12  9.41 122  981.7   5.9   5.8   4.3 99.0 99.00
2018 12 03 23 50  96 16.2 20.9  7.21 12.90  9.30 129  981.0   6.2   5.8   4.2 99.0 99.00
2018 12 04 00 50  93 15.2 19.1  7.51 12.12  9.36 112  980.0   6.1   5.8   4.3 99.0 99.00
2018 12 04 01 50  89 15.3 18.8  6.93 11.43  8.94  94  979.5   6.3   5.8   4.3 99.0 99.00
2018 12 04 02 50  92 15.3 18.8  6.33 12.12  8.66 111  979.3   6.2   5.8   4.4 99.0 99.00
2018 12 04 03 50  92 14.6 17.8  6.22 11.43  8.82 122  979.4   6.2   5.8   4.6 99.0 99.00
2018 12 04 04 50  96 14.0 17.3  5.60 12.12  8.46 112  979.3   6.3   5.8   4.8 99.0 99.00
2018 12 04 05 50  96 13.6 17.1  5.28 11.43  8.20 112  979.3   6.3   5.8   4.8 99.0 99.00
2018 12 04 06 50  98 13.1 16.6  5.62 12.12  8.34 126  979.2   6.2   5.8   4.6 99.0 99.00
2018 12 04 07 50  99 12.0 15.2  5.47 11.43  8.43 110  979.3   6.2   5.9   4.5 99.0 99.00
2018 12 04 08 50  93 11.6 14.3  5.10 11.43  8.27 109  979.1   6.2   5.9   4.5 99.0 99.00
2018 12 04 09 50  91 10.8 12.7  4.86 11.43  8.18 107  979.3   6.2   5.9   4.5 99.0 99.00
2018 12 04 10 50 107  9.7 12.1  4.61 12.90  7.80 190  979.4   5.7   5.8   4.7 99.0 99.00
2018 12 04 11 50 103  8.7 10.5  4.88 10.81  8.35 106  979.4   5.5   5.8   4.6 99.0 99.00
2018 12 04 12 50 106  8.4 10.1  4.46 10.81  8.31  98  979.2   5.6   5.8   4.7 99.0 99.00
2018 12 04 13 50 109  9.3 11.4  4.40 12.12  8.61  99  979.2   5.7   5.8   3.9 99.0 99.00
2018 12 04 14 50  99  9.2 11.2  4.33 11.43  8.70  77  979.1   5.6   5.8   3.8 99.0 99.00
2018 12 04 15 50 101  9.6 12.0  3.74 11.43  7.93  76  978.9   5.6   5.8   3.4 99.0 99.00
2018 12 04 16 50  88 11.0 12.6  4.01 11.43  8.23  89  978.5   5.6   5.8   3.0 99.0 99.00
2018 12 04 17 50  82 10.0 12.1  3.97 11.43  7.99 100  978.3   5.6   5.8   3.3 99.0 99.00
2018 12 04 18 50  84 10.8 13.2  4.18 10.81  7.90 105  978.3   5.1   5.8   4.2 99.0 99.00
2018 12 04 19 50  88 11.4 13.6  4.14 10.81  7.96 108  978.3   4.9   5.8   3.4 99.0 99.00
2018 12 04 20 50  71 11.4 13.4  3.88 10.81  7.40 112  978.5   3.9   5.8   3.4 99.0 99.00
2018 12 04 21 50 114  7.7  9.2  3.97 10.81  7.39  78  979.2   5.3   5.8   5.1 99.0 99.00
2018 12 04 22 50 110  6.2  7.4  3.83 11.43  7.39  92  979.8   5.4   5.9   4.8 99.0 99.00
2018 12 04 23 50 109  6.4  8.2  3.53 10.00  7.53  88  980.2   5.9   5.9   4.8 99.0 99.00
2018 12 05 00 50  90  7.2  8.7  3.72 10.81  7.72  98  980.3   5.9   5.9   4.8 99.0 99.00
2018 12 05 01 50  97  7.7  9.1  3.24 10.81  7.30  71  980.7   5.9   5.9   4.5 99.0 99.00
2018 12 05 02 50  85  7.8 10.1  3.44 10.81  7.63  74  981.3   5.5   5.9   4.8 99.0 99.00
2018 12 05 03 50  70  7.9  9.8  3.29 10.00  7.52  94  981.8   5.7   5.9   4.8 99.0 99.00
2018 12 05 04 50  62  8.2 10.1  3.45 10.81  7.59  69  982.4   5.7   5.9   5.2 99.0 99.00
2018 12 05 05 50  60  6.5  7.9  3.48 10.00  7.74  67  983.3   5.8   5.9   5.5 99.0 99.00
2018 12 05 06 50  54  6.4  8.3  3.35 10.81  7.84  82  984.3   5.7   5.9   5.0 99.0 99.00
2018 12 05 07 50  34  7.1  8.8  3.17 10.81  7.64  69  984.9   5.8   5.9   5.6 99.0 99.00
2018 12 05 08 50  18  6.4  8.1  3.59 10.00  7.75  70  985.5   5.7   5.9   5.7 99.0 99.00
2018 12 05 09 50  23  6.2  7.9  3.21 10.81  7.68 103  986.0   5.7   5.9   5.7 99.0 99.00
2018 12 05 10 50  30  5.1  6.5  3.34 10.00  7.95  82  986.8   5.6   5.9   5.6 99.0 99.00
2018 12 05 11 50  35  4.2  5.5  3.30 10.00  8.01  95  987.6   5.6   5.9   5.6 99.0 99.00
2018 12 05 12 50  65  4.4  5.5  3.03 10.00  7.69  73  988.3   5.4   5.9   5.4 99.0 99.00
2018 12 05 13 50  75  3.5  4.3  3.21 10.00  7.80  60  989.1   5.3   5.8   5.3 99.0 99.00
2018 12 05 14 50  36  3.2  4.3  2.96 10.00  7.55  74  989.9   5.5   5.8   5.5 99.0 99.00
2018 12 05 15 50  25  3.6  4.9  3.06 11.43  7.81 329  990.7   5.7   5.8   5.5 99.0 99.00
2018 12 05 16 50 360  3.7  5.6  3.16 11.43  7.73 359  991.3   5.7   5.8   5.2 99.0 99.00
2018 12 05 17 50   5  3.3  4.5  3.12  9.09  7.69  69  991.9   5.6   5.8   5.4 99.0 99.00
2018 12 05 18 50  18  3.7  5.3  3.10 10.81  7.78 321  992.6   5.8   5.8   4.9 99.0 99.00
2018 12 05 19 50   9  3.8  5.9  3.29 10.81  7.93 339  993.5   5.9   5.8   3.9 99.0 99.00
2018 12 05 20 50   8  3.5  4.7  3.36 11.43  8.34 349  994.2   5.9   5.8   3.5 99.0 99.00
2018 12 05 21 50   1  3.8  5.2  3.26 12.12  7.97 343  995.0   5.8   5.9   3.6 99.0 99.00
2018 12 05 22 50 352  4.1  5.4  3.49 11.43  8.23 347  995.3   5.6   5.9   5.1 99.0 99.00
2018 12 05 23 50   5  4.5  5.9  3.33 12.12  8.29 343  995.3   5.5   5.8   5.1 99.0 99.00
2018 12 06 00 50 360  4.3  5.6  3.20 12.12  8.14 339  995.3   5.4   5.8   5.3 99.0 99.00
2018 12 06 01 50  25  3.4  4.3  3.35 11.43  8.34 349  995.6   5.5   5.8   5.4 99.0 99.00
2018 12 06 02 50   4  2.8  4.0  3.75 11.43  8.81 331  996.1   5.5   5.8   5.4 99.0 99.00
2018 12 06 03 50  43  3.6  4.6  3.59 10.81  8.47 345  996.4   4.9   5.9   4.9 99.0 99.00
2018 12 06 04 50  70  5.2  6.3  3.45 12.12  8.49 344  996.1   5.1   5.9   5.1 99.0 99.00
2018 12 06 05 50 111  2.2  3.6  3.25 11.43  8.28 343  996.4   5.4   5.9   4.7 99.0 99.00
2018 12 06 06 50 181  0.4  1.4  3.37 11.43  8.37 346  996.8   5.3   5.9   4.8 99.0 99.00
2018 12 06 07 50  82  1.3  2.0  3.68 10.81  8.24 348  996.4   5.3   5.9   4.6 99.0 99.00
2018 12 06 08 50 341  1.0  2.3  3.90 11.43  8.47 333  996.6   5.4   5.9   4.5 99.0 99.00
2018 12 06 09 50  32  2.1  3.3  3.53 11.43  8.24 333  995.9   5.5   5.9   4.2 99.0 99.00
2018 12 06 10 50  61  2.5  3.6  3.52 10.81  8.27 340  995.6   5.3   5.8   4.1 99.0 99.00
2018 12 06 11 50  96  2.0  3.8  3.41 10.81  8.20 349  995.5   5.4   5.8   1.8 99.0 99.00
2018 12 06 12 50  51  1.2  2.1  3.01 12.12  7.87 337  995.0   4.4   5.8   4.0 99.0 99.00
2018 12 06 13 50  44  2.3  3.3  3.35 10.81  8.61 335  994.6   4.9   5.8   4.5 99.0 99.00
2018 12 06 14 50  65  3.6  4.3  3.08 10.81  8.21 338  994.0   4.9   5.8   4.2 99.0 99.00
2018 12 06 15 50  51  4.1  5.1  3.32 10.81  8.67 341  993.2   4.9   5.8   3.9 99.0 99.00
2018 12 06 16 50  67  5.3  6.2  3.32 11.43  8.50 346  992.9   4.9   5.8   3.6 99.0 99.00
2018 12 06 17 50  81  2.9  3.7  3.06 11.43  8.43 347  992.8   4.6   5.8   3.9 99.0 99.00
2018 12 06 18 50  62  3.9  5.1  3.25 11.43  8.62 340  992.9   4.8   5.8   3.5 99.0 99.00
2018 12 06 19 50  63  2.8  3.7  3.61 11.43  9.05 352  992.9   4.4   5.8   4.1 99.0 99.00
2018 12 06 20 50  55  4.8  5.7  3.50 11.43  8.66 344  993.0   4.6   5.8   3.7 99.0 99.00
2018 12 06 21 50  64  5.8  6.8  3.33 10.81  8.58 348  993.1   4.7   5.8   3.4 99.0 99.00
2018 12 06 22 50  37  5.9  7.3  3.50 10.81  8.46 353  993.2   4.8   5.8   3.6 99.0 99.00
2018 12 06 23 50  52  5.6  6.4  3.39 10.81  8.33 347  993.3   4.8   5.8   2.8 99.0 99.00
2018 12 07 00 50  11  7.0  8.4  3.14 10.00  8.11 344  993.6   4.3   5.8   3.1 99.0 99.00
2018 12 07 01 50  16  8.2  9.8  3.47 10.81  7.77 345  994.0   4.5   5.8   3.5 99.0 99.00
2018 12 07 02 50  15 10.9 13.1  3.38 10.00  7.38 344  994.7   3.8   5.8   3.6 99.0 99.00
2018 12 07 03 50  13 12.0 14.3  3.34 10.00  7.03 347  995.8   3.3   5.7   2.6 99.0 99.00
2018 12 07 04 50   8 11.6 14.0  3.45 10.00  6.99 351  997.0   3.3   5.7   1.4 99.0 99.00
2018 12 07 05 50   5 11.0 13.4  3.15 10.00  6.73 359  998.1   2.7   5.7   1.0 99.0 99.00
2018 12 07 06 50   1 10.3 12.5  3.23 10.00  6.70 358  999.3   2.6   5.8  -0.5 99.0 99.00
2018 12 07 07 50 348  9.0 11.0  2.85  9.09  6.64 353 1000.3   2.2   5.8  -0.9 99.0 99.00
2018 12 07 08 50 343  8.2 10.9  2.60 10.00  6.55 352 1001.3   1.5   5.7  -1.0 99.0 99.00
2018 12 07 09 50 325  9.7 11.2  2.76  9.09  6.72 355 1001.9   1.7   5.7  -1.8 99.0 99.00
2018 12 07 10 50 318  8.4 10.6  2.85 10.00  6.89 342 1002.6   1.0   5.7  -3.4 99.0 99.00
2018 12 07 11 50 309  6.9  9.1  2.68 10.00  6.75 348 1003.0   0.6   5.7  -4.8 99.0 99.00
2018 12 07 12 50 315  6.2  8.2  2.81 10.00  7.02 340 1003.3   0.4   5.7  -5.9 99.0 99.00
2018 12 07 13 50 341  9.1 10.8  2.95 10.00  7.30 329 1003.7   0.5   5.6  -3.9 99.0 99.00
2018 12 07 14 50 340  8.9 11.6  3.03 10.00  7.29 328 1003.8   1.3   5.8  -6.0 99.0 99.00
2018 12 07 15 50 343  9.8 12.0  3.01 12.12  7.14 297 1004.2   0.2   5.8  -3.2 99.0 99.00
2018 12 07 16 50 328  9.5 11.9  3.09 11.43  7.29 325 1004.4   1.1   5.8  -6.3 99.0 99.00
2018 12 07 17 50 322  8.0 10.3  3.35 12.12  7.45 323 1004.8   0.1   5.8  -4.6 99.0 99.00
2018 12 07 18 50 337  7.7 10.3  3.18 12.12  7.34 316 1004.7   0.8   5.8  -5.9 99.0 99.00
2018 12 07 19 50 332  8.9 10.7  3.29 12.12  7.39 328 1004.9   0.8   5.8  -6.2 99.0 99.00
2018 12 07 20 50 324  7.7 11.0  3.13 11.43  7.89 303 1005.2   0.7   5.8  -6.6 99.0 99.00
2018 12 07 21 50 328  6.0  8.9  3.57 11.43  8.12 331 1005.4  -0.3   5.8  -3.2 99.0 99.00
2018 12 07 22 50 318  6.7  8.7  3.53 11.43  8.16 326 1005.0   0.7   5.8  -7.6 99.0 99.00
2018 12 07 23 50 314  6.3  8.5  3.39 11.43  7.97 320 1005.0   0.5   5.8  -7.0 99.0 99.00
2018 12 08 00 50 293  9.3 11.9  3.57 10.81  8.15 320 1004.4   0.5   5.8  -4.6 99.0 99.00
2018 12 08 01 50 308  6.7  9.2  3.51 10.81  7.97 312 1004.2   0.6   5.8  -8.1 99.0 99.00
2018 12 08 02 50 305  6.8  9.2  3.59 11.43  8.19 305 1004.1   0.4   5.7  -5.2 99.0 99.00
2018 12 08 03 50 289  8.2 10.2  3.80 10.00  8.29 318 1003.7   0.3   5.7  -3.8 99.0 99.00
2018 12 08 04 50 267  3.1  7.4  3.62 10.81  8.28 317 1003.8  -0.4   5.7  -2.3 99.0 99.00
2018 12 08 05 50 311  5.0  7.1  3.75 11.43  8.24 306 1003.5   0.3   5.7  -5.4 99.0 99.00
2018 12 08 06 50 280  4.9  6.5  3.86 11.43  8.68 301 1003.3   0.1   5.7  -5.5 99.0 99.00
2018 12 08 07 50 309  7.2  9.0  4.12 11.43  8.95 310 1002.9  -0.3   5.7  -4.0 99.0 99.00
2018 12 08 08 50 271  6.9  9.6  3.28 10.81  8.21 332 1002.6   0.3   5.7  -4.7 99.0 99.00
2018 12 08 09 50 290  4.6  6.4  3.59 11.43  8.46 303 1002.7   0.4   5.7  -5.8 99.0 99.00
2018 12 08 10 50 272  5.3  7.4  3.37 11.43  8.30 332 1002.3  -0.6   5.7  -3.3 99.0 99.00
2018 12 08 11 50 312  1.0  2.5  3.90 12.90  9.13 273 1001.6  -1.0   5.7  -2.2 99.0 99.00
2018 12 08 12 50 319  1.7  3.1  3.72 12.12  9.05 314 1000.9   0.2   5.7  -5.1 99.0 99.00
2018 12 08 13 50 275  4.3  5.6  3.95 10.81  8.94 344 1000.6   0.1   5.7  -5.1 99.0 99.00
2018 12 08 14 50 337  1.9  3.4  3.91 11.43  9.07 325  999.9   0.0   5.6  -4.5 99.0 99.00
2018 12 08 15 50 307  1.0  2.5  3.72 11.43  8.98 307  998.8   0.2   5.6  -6.3 99.0 99.00
2018 12 08 16 50  44  0.9  2.2  3.99 11.43  9.07 320  997.8   0.3   5.6  -6.1 99.0 99.00
2018 12 08 17 50  91  2.8  4.3  3.37 12.12  8.53 313  997.2   0.4   5.6  -5.9 99.0 99.00
2018 12 08 18 50 103  2.8  5.2  3.76 12.12  8.70 328  996.4   0.5   5.6  -6.1 99.0 99.00
2018 12 08 19 50 118  5.1  7.1  3.42 10.81  8.54 341  995.4   0.6   5.6  -5.6 99.0 99.00
2018 12 08 20 50 113  6.7  9.0  3.29 12.12  8.63 324  994.0   0.8   5.6  -5.1 99.0 99.00
2018 12 08 21 50 109  8.4 11.1  3.31 10.81  8.44 335  992.2   0.8   5.6  -3.1 99.0 99.00
2018 12 08 22 50 110 10.6 12.6  2.81 11.43  7.58 341  989.9   1.0   5.7  -1.6 99.0 99.00
2018 12 08 23 50 104 11.1 14.0  3.14 11.43  7.64 336  987.4   1.4   5.7   0.2 99.0 99.00
2018 12 09 00 50 107 13.5 16.0  2.91 11.43  6.58 352  984.3   1.5   5.7   0.6 99.0 99.00
2018 12 09 01 50  94 14.2 17.0  3.11 11.43  6.73 353  981.0   1.5   5.7   1.2 99.0 99.00
2018 12 09 02 50  90 15.4 17.8  3.01 10.81  6.15 355  978.1   1.4   5.7   1.4 99.0 99.00
2018 12 09 03 50  96 14.5 18.1  3.29 10.81  6.07 358  975.8   2.1   5.7   2.1 99.0 99.00
2018 12 09 04 50 217 11.8 15.0  3.63 11.43  6.43 356  973.8   4.4   5.8   3.3 99.0 99.00
2018 12 09 05 50 239 13.6 16.9  3.63 10.81  6.52 352  973.6   3.3   5.7   2.0 99.0 99.00
2018 12 09 06 50 253 13.2 16.0  3.14  7.14  6.27 140  973.7   3.5   5.8   2.0 99.0 99.00
2018 12 09 07 50 237 14.4 17.6  3.14  9.09  6.26 344  973.5   3.5   5.8   1.8 99.0 99.00
2018 12 09 08 50 244 14.1 17.0  3.34  7.14  6.24 177  973.5   4.4   5.8   0.3 99.0 99.00
2018 12 09 09 50 245 14.6 17.4  3.27  7.14  6.25 201  973.3   4.3   5.8   0.4 99.0 99.00
2018 12 09 10 50 241 14.3 17.6  3.62  7.69  6.52 229  973.1   4.0   5.8   0.7 99.0 99.00
