#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 05 16 28 999 99.0 99.0  3.35  9.88  8.20 311 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 05 16 58 999 99.0 99.0  3.23 12.50  8.20 325 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 05 17 28 999 99.0 99.0  3.22 11.11  8.36 327 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 05 17 58 999 99.0 99.0  2.92 11.11  8.27 328 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 18 28 999 99.0 99.0  2.90 12.50  8.33 338 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 18 58 999 99.0 99.0  3.05 10.53  8.35 321 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 19 28 999 99.0 99.0  2.81 11.11  8.19 328 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 19 58 999 99.0 99.0  2.75 11.11  8.04 330 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 20 28 999 99.0 99.0  2.72 10.53  8.08 317 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 20 58 999 99.0 99.0  2.52 10.53  7.89 310 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 05 21 28 999 99.0 99.0  2.46 10.53  8.00 331 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 05 21 58 999 99.0 99.0  2.50  9.09  7.87 331 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 05 22 28 999 99.0 99.0  2.62 10.53  8.11 342 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 05 22 58 999 99.0 99.0  2.61  9.88  7.84 320 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 05 23 28 999 99.0 99.0  2.46  9.88  7.66 331 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 05 23 58 999 99.0 99.0  2.34  9.09  7.54 338 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 00 28 999 99.0 99.0  2.40  9.09  7.41 328 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 00 58 999 99.0 99.0  2.36  9.09  7.25 328 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 01 28 999 99.0 99.0  2.20  9.09  7.46 328 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 01 58 999 99.0 99.0  2.46  9.09  7.61 327 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 02 28 999 99.0 99.0  2.25  9.09  7.24 332 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 02 58 999 99.0 99.0  2.26  9.09  7.35 327 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 03 28 999 99.0 99.0  2.45  9.09  7.47 325 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 03 58 999 99.0 99.0  2.27  9.09  7.52 323 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 04 28 999 99.0 99.0  2.27  9.09  7.46 332 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 04 58 999 99.0 99.0  2.46  9.09  7.85 335 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 05 28 999 99.0 99.0  2.32  9.09  7.59 323 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 05 58 999 99.0 99.0  2.32  9.09  7.60 328 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 06 28 999 99.0 99.0  2.12 14.29  7.63 294 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 06 58 999 99.0 99.0  2.16  8.33  7.72 337 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 07 28 999 99.0 99.0  2.21  9.09  7.96 334 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 07 58 999 99.0 99.0  2.12 13.33  7.91 276 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 08 28 999 99.0 99.0  2.15 14.29  8.02 283 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 08 58 999 99.0 99.0  2.00 13.33  7.82 285 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 09 28 999 99.0 99.0  1.87  8.33  7.98 337 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 09 58 999 99.0 99.0  1.75 14.29  7.93 292 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 06 10 28 999 99.0 99.0  1.75  9.09  8.09 316 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 10 58 999 99.0 99.0  1.88 13.33  8.59 282 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 11 28 999 99.0 99.0  1.88 13.33  9.01 287 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 11 58 999 99.0 99.0  1.93 12.50  8.88 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 12 28 999 99.0 99.0  1.90 13.33  9.08 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 12 58 999 99.0 99.0  1.95 12.50  9.34 279 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 13 28 999 99.0 99.0  1.98 12.50  9.10 286 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 13 58 999 99.0 99.0  2.14 12.50  9.32 282 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 14 28 999 99.0 99.0  2.03 13.33  9.08 282 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 14 58 999 99.0 99.0  2.28 11.76  9.65 287 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 15 28 999 99.0 99.0  2.20 12.50  9.42 287 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 15 58 999 99.0 99.0  2.43 13.33  9.89 290 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 16 28 999 99.0 99.0  2.12 10.53  9.27 286 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 16 58 999 99.0 99.0  2.44 12.50  9.83 290 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 06 17 28 999 99.0 99.0  2.50 13.33  9.78 283 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 17 58 999 99.0 99.0  2.69 11.76 10.23 289 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 18 28 999 99.0 99.0  2.91 11.76 10.32 286 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 18 58 999 99.0 99.0  2.80 12.50 10.29 282 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 19 28 999 99.0 99.0  2.59 11.11 10.02 282 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 19 58 999 99.0 99.0  2.58 12.50  9.98 292 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 20 28 999 99.0 99.0  2.79 13.33 10.56 279 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 20 58 999 99.0 99.0  2.65 11.76 10.37 282 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 21 28 999 99.0 99.0  2.38 12.50 10.21 280 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 21 58 999 99.0 99.0  2.64 13.33 10.18 275 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 22 28 999 99.0 99.0  2.23 12.50 10.00 276 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 22 58 999 99.0 99.0  2.30 13.33  9.99 273 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 23 28 999 99.0 99.0  2.15 12.50  9.79 279 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 06 23 58 999 99.0 99.0  2.33 11.11  9.98 279 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 00 28 999 99.0 99.0  2.08 11.11  9.47 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 00 58 999 99.0 99.0  2.40 11.76  9.99 279 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 01 28 999 99.0 99.0  2.37 11.76  9.86 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 01 58 999 99.0 99.0  2.14 12.50  9.88 275 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 02 28 999 99.0 99.0  2.37 10.53  9.77 290 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 02 58 999 99.0 99.0  2.43 11.11  9.82 279 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 03 28 999 99.0 99.0  2.27 11.76  9.49 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 03 58 999 99.0 99.0  2.34 10.53  9.28 279 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 04 28 999 99.0 99.0  2.23 13.33  9.25 275 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 04 58 999 99.0 99.0  2.43 16.67 10.06 285 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 05 28 999 99.0 99.0  2.46 15.38  9.80 289 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 05 58 999 99.0 99.0  2.38 12.50  9.44 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 06 28 999 99.0 99.0  2.58 15.38  9.51 286 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 06 58 999 99.0 99.0  2.54 12.50  9.22 285 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 07 28 999 99.0 99.0  2.43 12.50  9.19 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 07 58 999 99.0 99.0  2.50 11.76  8.93 292 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 08 28 999 99.0 99.0  2.55 12.50  9.02 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 08 58 999 99.0 99.0  2.44 14.29  8.86 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 09 28 999 99.0 99.0  2.41 11.76  8.88 289 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 09 58 999 99.0 99.0  2.65 11.11  8.98 285 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 10 28 999 99.0 99.0  2.36 11.76  8.61 279 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 10 58 999 99.0 99.0  2.21 14.29  8.18 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 11 28 999 99.0 99.0  2.47 12.50  8.69 269 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 11 58 999 99.0 99.0  2.47 14.29  9.08 279 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 12 28 999 99.0 99.0  2.40 11.76  8.93 269 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 12 58 999 99.0 99.0  2.28 13.33  8.41 269 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 13 28 999 99.0 99.0  2.31 11.76  8.84 276 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 07 13 58 999 99.0 99.0  2.37 12.50  8.78 265 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 07 14 28 999 99.0 99.0  2.32 11.76  8.48 261 9999.0 999.0   7.2 999.0 99.0 99.00
2016 12 07 14 58 999 99.0 99.0  2.38 12.50  8.40 266 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 07 15 28 999 99.0 99.0  2.52 11.11  8.75 271 9999.0 999.0   7.2 999.0 99.0 99.00
2016 12 07 15 58 999 99.0 99.0  2.36 14.29  8.12 269 9999.0 999.0   7.2 999.0 99.0 99.00
2016 12 07 16 28 999 99.0 99.0  2.45 11.76  8.28 258 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 07 16 58 999 99.0 99.0  2.54 11.11  8.32 266 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 17 28 999 99.0 99.0  2.47 11.11  8.21 261 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 17 58 999 99.0 99.0  2.48 13.33  7.94 278 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 18 28 999 99.0 99.0  2.50 15.38  7.97 279 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 18 58 999 99.0 99.0  2.43 11.11  7.87 241 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 19 28 999 99.0 99.0  2.37  8.33  7.75 192 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 19 58 999 99.0 99.0  2.40  9.88  7.81 241 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 20 28 999 99.0 99.0  2.52 14.29  7.93 272 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 20 58 999 99.0 99.0  2.52 14.29  8.16 280 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 21 28 999 99.0 99.0  2.55  9.88  8.12 186 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 21 58 999 99.0 99.0  2.50 11.76  8.20 240 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 07 22 28 999 99.0 99.0  2.77 13.33  8.65 283 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 22 58 999 99.0 99.0  2.37 10.53  8.12 168 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 23 28 999 99.0 99.0  2.66 11.11  8.57 197 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 07 23 58 999 99.0 99.0  2.66 11.11  8.46 189 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 00 28 999 99.0 99.0  2.52 11.11  8.19 202 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 00 58 999 99.0 99.0  2.62 11.11  8.31 203 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 01 28 999 99.0 99.0  2.68 12.50  8.41 245 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 01 58 999 99.0 99.0  2.77 12.50  8.48 264 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 02 28 999 99.0 99.0  2.70  9.09  8.17 183 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 02 58 999 99.0 99.0  2.79 14.29  8.59 262 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 03 28 999 99.0 99.0  2.83 10.53  8.55 166 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 03 58 999 99.0 99.0  2.78 11.76  8.36 213 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 04 28 999 99.0 99.0  2.89 10.53  8.21 188 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 04 58 999 99.0 99.0  2.77  9.09  8.27 165 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 05 28 999 99.0 99.0  2.82 11.11  8.38 207 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 05 58 999 99.0 99.0  2.70 11.76  8.22 228 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 06 28 999 99.0 99.0  2.89 11.11  8.38 209 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 06 58 999 99.0 99.0  2.80  9.88  8.19 165 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 07 28 999 99.0 99.0  2.69  9.88  8.09 181 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 07 58 999 99.0 99.0  2.72 11.76  8.34 223 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 08 28 999 99.0 99.0  2.73 11.11  8.19 190 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 08 58 999 99.0 99.0  2.73 10.53  8.31 174 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 09 28 999 99.0 99.0  2.68 10.53  8.21 231 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 09 58 999 99.0 99.0  2.72 10.53  8.20 150 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 10 28 999 99.0 99.0  2.96 13.33  8.30 244 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 10 58 999 99.0 99.0  2.96 12.50  8.29 265 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 11 28 999 99.0 99.0  2.92 11.11  8.20 157 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 11 58 999 99.0 99.0  3.08  9.88  8.09 159 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 12 28 999 99.0 99.0  2.91 10.53  7.76 143 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 12 58 999 99.0 99.0  3.44 11.11  8.15 157 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 13 28 999 99.0 99.0  3.59 10.53  7.82 155 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 13 58 999 99.0 99.0  3.44 11.11  7.66 151 9999.0 999.0   7.3 999.0 99.0 99.00
2016 12 08 14 28 999 99.0 99.0  3.74  9.88  7.48 141 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 14 58 999 99.0 99.0  3.64 10.53  7.23 150 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 15 28 999 99.0 99.0  3.83 11.11  7.46 151 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 15 58 999 99.0 99.0  4.09 11.11  7.50 150 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 08 16 28 999 99.0 99.0  3.54 10.53  7.19 154 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 16 58 999 99.0 99.0  4.05 10.53  7.51 148 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 17 28 999 99.0 99.0  3.99 11.76  7.67 154 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 17 58 999 99.0 99.0  3.74 12.50  7.37 161 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 18 28 999 99.0 99.0  3.70 11.76  7.32 151 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 18 58 999 99.0 99.0  3.53 11.11  7.55 155 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 19 28 999 99.0 99.0  3.78 12.50  7.47 172 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 19 58 999 99.0 99.0  3.57 12.50  7.49 169 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 20 28 999 99.0 99.0  3.63 12.50  7.57 161 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 20 58 999 99.0 99.0  3.71 11.76  7.43 155 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 21 28 999 99.0 99.0  3.87 12.50  7.90 171 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 21 58 999 99.0 99.0  3.64  9.88  7.51 137 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 22 28 999 99.0 99.0  3.63 12.50  7.56 148 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 22 58 999 99.0 99.0  3.67 11.76  7.61 141 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 23 28 999 99.0 99.0  3.65 11.11  7.64 140 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 08 23 58 999 99.0 99.0  3.88 12.50  7.78 164 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 00 28 999 99.0 99.0  3.62 11.11  7.37 155 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 00 58 999 99.0 99.0  3.76  7.69  7.53 294 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 01 28 999 99.0 99.0  3.51  9.88  7.29 176 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 01 58 999 99.0 99.0  3.71  8.33  7.33 299 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 02 28 999 99.0 99.0  3.71  7.69  7.13 293 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 02 58 999 99.0 99.0  3.54  8.33  7.38 300 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 03 28 999 99.0 99.0  3.62  7.69  7.26 299 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 03 58 999 99.0 99.0  3.42  8.33  7.45 289 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 04 28 999 99.0 99.0  3.50 11.76  7.57 141 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 04 58 999 99.0 99.0  3.24  7.69  7.26 296 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 05 28 999 99.0 99.0  3.28  7.69  7.35 292 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 05 58 999 99.0 99.0  3.15 10.53  7.43 155 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 06 28 999 99.0 99.0  3.34  7.69  7.58 293 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 06 58 999 99.0 99.0  3.41 11.76  7.73 133 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 07 28 999 99.0 99.0  3.29 11.76  7.67 129 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 07 58 999 99.0 99.0  3.24 10.53  7.69 175 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 08 28 999 99.0 99.0  3.01 10.53  7.83 172 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 08 58 999 99.0 99.0  2.84 11.76  7.60 144 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 09 28 999 99.0 99.0  3.01  9.09  7.69 264 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 09 58 999 99.0 99.0  2.81 11.11  7.53 165 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 10 28 999 99.0 99.0  3.27 10.53  7.87 179 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 10 58 999 99.0 99.0  3.35 11.76  7.86 141 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 11 28 999 99.0 99.0  3.06  9.09  7.45 316 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 11 58 999 99.0 99.0  3.43 11.76  7.69 168 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 12 28 999 99.0 99.0  3.04 11.11  7.32 143 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 12 58 999 99.0 99.0  3.44  9.88  7.87  98 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 13 28 999 99.0 99.0  3.23  9.09  7.70  51 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 13 58 999 99.0 99.0  3.64 11.11  8.19  76 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 14 28 999 99.0 99.0  3.59 10.53  8.37  67 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 14 58 999 99.0 99.0  3.46 11.11  8.10  88 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 15 28 999 99.0 99.0  3.62 11.11  8.19  88 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 15 58 999 99.0 99.0  3.31 10.53  7.84  78 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 16 28 999 99.0 99.0  3.80 10.53  8.35  76 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 16 58 999 99.0 99.0  3.70 10.53  8.48  74 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 17 28 999 99.0 99.0  3.53 10.53  8.09 102 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 17 58 999 99.0 99.0  3.78 11.76  8.51  89 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 18 28 999 99.0 99.0  3.64 11.11  8.57  78 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 09 18 58 999 99.0 99.0  3.71 10.53  8.51  64 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 19 28 999 99.0 99.0  3.46 10.53  8.25  81 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 19 58 999 99.0 99.0  3.60  9.88  8.41  58 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 20 28 999 99.0 99.0  3.75 10.53  8.54  81 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 20 58 999 99.0 99.0  3.74 10.53  8.48  72 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 21 28 999 99.0 99.0  3.32 11.11  8.23  92 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 21 58 999 99.0 99.0  3.40 10.53  8.16  71 9999.0 999.0   7.6 999.0 99.0 99.00
2016 12 09 22 28 999 99.0 99.0  3.58  9.88  8.09  58 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 22 58 999 99.0 99.0  3.34 11.76  8.33  95 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 23 28 999 99.0 99.0  3.70 11.11  8.47  89 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 09 23 58 999 99.0 99.0  3.47 10.53  8.29  86 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 00 28 999 99.0 99.0  3.43 11.11  8.15  98 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 00 58 999 99.0 99.0  3.39  9.88  8.26  64 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 01 28 999 99.0 99.0  3.30 10.53  8.12  88 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 01 58 999 99.0 99.0  3.68 11.11  8.29  93 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 02 28 999 99.0 99.0  3.45  9.09  8.01 316 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 02 58 999 99.0 99.0  3.62 11.11  8.32  82 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 03 28 999 99.0 99.0  3.30 11.11  8.03  85 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 03 58 999 99.0 99.0  3.60  9.88  8.43  71 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 04 28 999 99.0 99.0  2.98 10.53  8.07 280 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 04 58 999 99.0 99.0  3.44 10.53  8.10 287 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 05 28 999 99.0 99.0  3.43 10.53  8.42 138 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 10 05 58 999 99.0 99.0  3.14  9.88  8.12 258 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 06 28 999 99.0 99.0  3.52  9.88  8.31  62 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 06 58 999 99.0 99.0  3.08 10.53  8.08  64 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 10 07 28 999 99.0 99.0  3.10  9.88  7.93  98 9999.0 999.0   7.4 999.0 99.0 99.00
2016 12 10 07 58 999 99.0 99.0  3.25 11.11  8.23  89 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 08 28 999 99.0 99.0  3.19 10.53  7.96  57 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 08 58 999 99.0 99.0  3.11  9.09  7.70 301 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 09 28 999 99.0 99.0  3.07 11.11  7.42  85 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 09 58 999 99.0 99.0  3.14  8.33  7.42 287 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 10 28 999 99.0 99.0  3.13 10.53  7.18  79 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 10 58 999 99.0 99.0  3.34  8.33  7.05 304 9999.0 999.0   7.5 999.0 99.0 99.00
2016 12 10 11 28 999 99.0 99.0  3.47  7.69  7.08 310 9999.0 999.0   7.5 999.0 99.0 99.00
