YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 12 07 08 00 250  3.3  5.6  2.44  9.09  7.52 999  975.8   1.9   4.7 999.0 99.0 99.00
2006 12 07 09 00 242  3.0  4.2  2.45  9.09  7.34 999  975.2   1.6   4.7 999.0 99.0 99.00
2006 12 07 10 00 262  3.2  4.4  2.50  9.09  7.56 999  974.5   1.9   4.7 999.0 99.0 99.00
2006 12 07 11 00 237  3.1  4.0  2.26  8.33  7.25 999  973.7   2.0   4.7 999.0 99.0 99.00
2006 12 07 12 00 206  5.5  7.5  2.56 10.00  7.43 999  973.0   0.4   4.7 999.0 99.0 99.00
2006 12 07 13 00 235  3.7  4.8  2.58  9.09  7.57 999  972.1   1.7   4.7 999.0 99.0 99.00
2006 12 07 14 00 243  3.8  4.9  2.55 10.00  7.67 999  971.6   1.8   4.7 999.0 99.0 99.00
2006 12 07 15 00 232  3.8  5.3  2.85 10.00  7.76 999  970.7   1.8   4.7 999.0 99.0 99.00
2006 12 07 16 00 230  3.5  4.4  2.56  9.09  7.45 999  970.1   1.8   4.7 999.0 99.0 99.00
2006 12 07 17 00 241  5.9  7.0  2.80  9.09  7.75 999  969.7   1.0   4.7 999.0 99.0 99.00
2006 12 07 18 00 236  2.7  3.7  2.68 10.00  7.72 999  969.2   1.4   4.7 999.0 99.0 99.00
2006 12 07 19 00 228  3.9  5.3  2.85  9.09  7.92 999  968.8   1.8   4.7 999.0 99.0 99.00
2006 12 07 20 00 250  3.4  4.3  2.60 10.00  7.73 999  968.8   1.9   4.7 999.0 99.0 99.00
2006 12 07 21 00 219  2.5  3.8  2.59 10.00  8.12 999  968.9   1.9   4.7 999.0 99.0 99.00
2006 12 07 22 00 195  1.6  2.7  2.76  9.09  8.22 999  969.0   2.4   4.7 999.0 99.0 99.00
2006 12 07 23 00 235  2.7  3.4  3.10 12.12  8.63 999  968.6   2.4   4.7 999.0 99.0 99.00
2006 12 08 00 00 211  0.8  2.3  2.80 11.43  8.51 999  968.5   2.7   4.8 999.0 99.0 99.00
2006 12 08 01 00   0  0.0  1.0  3.27 12.12  9.08 999  968.5   3.0   4.8 999.0 99.0 99.00
2006 12 08 02 00   0  0.0  1.0  3.33 12.12  9.05 999  968.8   2.5   4.8 999.0 99.0 99.00
2006 12 08 03 00   0  0.0  0.6  3.31 12.12  8.97 999  969.3   2.3   4.7 999.0 99.0 99.00
2006 12 08 04 00  44  0.9  2.3  3.28 12.12  9.11 999  969.9   2.2   4.7 999.0 99.0 99.00
2006 12 08 05 00  23  1.5  2.7  3.52 12.12  9.37 999  970.7   2.3   4.7 999.0 99.0 99.00
2006 12 08 06 00  17  1.6  3.4  3.60 12.12  9.18 999  971.2   2.4   4.7 999.0 99.0 99.00
2006 12 08 07 00 339  2.6  4.4  3.16 11.43  8.94 999  972.1   2.5   4.7 999.0 99.0 99.00
2006 12 08 08 00 355  3.6  5.6  3.63 11.43  9.47 999  972.6   2.6   4.7 999.0 99.0 99.00
2006 12 08 09 00 347  4.3  6.1  3.30 12.12  9.45 999  973.1   2.8   4.7 999.0 99.0 99.00
2006 12 08 10 00 335  5.0  6.7  3.11 11.43  9.29 999  973.8   3.0   4.7 999.0 99.0 99.00
2006 12 08 11 00 338  5.5  6.8  3.34 10.81  9.08 999  974.3   3.0   4.7 999.0 99.0 99.00
2006 12 08 12 00 336  5.8  7.7  3.40 10.81  9.35 999  974.7   3.2   4.7 999.0 99.0 99.00
2006 12 08 13 00 327  5.8  7.5  3.34 12.12  9.25 999  975.1   3.2   4.7 999.0 99.0 99.00
2006 12 08 14 00 331  6.7  7.9  3.53 10.81  9.38 999  975.4   3.3   4.7 999.0 99.0 99.00
2006 12 08 15 00 316  5.3  6.6  3.49 10.81  9.09 999  975.5   3.2   4.7 999.0 99.0 99.00
2006 12 08 16 00 340  4.7  5.7 99.00 99.00 99.00 999  975.7   3.2   4.7 999.0 99.0 99.00
2006 12 08 17 00 353  6.5  7.6  3.76 12.12  8.65 999  975.8   3.3   4.7 999.0 99.0 99.00
2006 12 08 18 00 359  6.7  8.0  3.68 11.43  8.55 999  975.9   3.1   4.7 999.0 99.0 99.00
2006 12 08 19 00   2  6.9  8.4  3.82 12.90  8.75 999  976.1   3.2   4.7 999.0 99.0 99.00
2006 12 08 20 00   6  6.7  8.2 99.00 99.00 99.00 999  976.5   3.0   4.7 999.0 99.0 99.00
2006 12 08 21 00 356  6.1  7.3 99.00 99.00 99.00 999  976.8   3.0   4.7 999.0 99.0 99.00
2006 12 08 22 00 349  5.8  6.9  3.95 10.00  8.49 999  976.8   2.8   4.7 999.0 99.0 99.00
2006 12 08 23 00 337  6.9  8.7  3.72 12.90  8.78 999  977.1   2.8   4.7 999.0 99.0 99.00
2006 12 09 00 00 326  6.9  8.1  4.00 12.12  8.74 999  976.9   2.9   4.7 999.0 99.0 99.00
2006 12 09 01 00 329  8.6  9.7  3.51 10.81  8.34 999  977.0   2.5   4.8 999.0 99.0 99.00
2006 12 09 02 00 323  8.5  9.9  3.76 12.12  8.27 999  977.3   2.8   4.7 999.0 99.0 99.00
2006 12 09 03 00 326  7.9 10.2  3.67 12.12  8.27 999  977.7   3.3   4.7 999.0 99.0 99.00
2006 12 09 04 00 341  9.1 10.5 99.00 99.00 99.00 999  978.1   2.8   4.7 999.0 99.0 99.00
2006 12 09 05 00 353  7.9  9.3  3.52 11.43  7.92 999  978.3   3.5   4.7 999.0 99.0 99.00
2006 12 09 06 00 353  7.6  9.0  3.41 12.12  8.22 999  978.8   3.6   4.7 999.0 99.0 99.00
2006 12 09 07 00 343  8.5 11.2  3.31 11.43  8.05 999  979.3   3.5   4.7 999.0 99.0 99.00
2006 12 09 08 00 350  6.7  7.8  3.41 11.43  8.32 999  979.3   3.7   4.7 999.0 99.0 99.00
2006 12 09 09 00 350  7.0  8.9  3.43 10.81  8.15 999  979.5   3.4   4.7 999.0 99.0 99.00
2006 12 09 10 00 336  6.1  7.4  3.27 11.43  8.06 999  979.9   3.0   4.7 999.0 99.0 99.00
2006 12 09 11 00 345  5.3  6.4  3.45 10.81  7.96 999  980.0   2.7   4.7 999.0 99.0 99.00
2006 12 09 12 00  13  7.7  9.4 99.00 99.00 99.00 999  979.6   3.1   4.7 999.0 99.0 99.00
2006 12 09 13 00   9  7.2  8.4  3.47 11.43  8.19 999  979.9   3.2   4.7 999.0 99.0 99.00
2006 12 09 14 00  14  7.7  9.6  3.52 10.81  8.24 999  979.9   2.9   4.7 999.0 99.0 99.00
2006 12 09 15 00  16  6.4  8.2  3.45 11.43  7.99 999  979.9   2.9   4.7 999.0 99.0 99.00
2006 12 09 16 00 353  6.1  9.2 99.00 99.00 99.00 999  979.8   2.8   4.7 999.0 99.0 99.00
2006 12 09 17 00 349  7.4  8.5  3.21 10.81  7.74 999  979.7   2.6   4.7 999.0 99.0 99.00
2006 12 09 18 00  15  6.7  8.0  3.29 10.81  8.04 999  979.9   2.1   4.7 999.0 99.0 99.00
2006 12 09 19 00 349  7.8  9.0  3.43 10.00  8.00 999  979.9   2.2   4.6 999.0 99.0 99.00
2006 12 09 20 00 349  8.4 10.2  3.25 10.81  7.90 999  980.2   2.0   4.7 999.0 99.0 99.00
2006 12 09 21 00  16  8.2  9.4  3.38 10.81  7.90 999  980.5   1.0   4.7 999.0 99.0 99.00
2006 12 09 22 00 358  7.4  8.9  3.16 11.43  7.87 999  980.4   1.9   4.7 999.0 99.0 99.00
2006 12 09 23 00 339  7.7  9.3 99.00 99.00 99.00 999  980.4   1.6   4.7 999.0 99.0 99.00
2006 12 10 00 00 335  8.4 10.2 99.00 99.00 99.00 999  980.3   1.6   4.7 999.0 99.0 99.00
2006 12 10 01 00 334  8.2 10.1  2.98 10.81  7.56 999  980.2   1.5   4.7 999.0 99.0 99.00
2006 12 10 02 00 340  8.7 11.4  3.13 11.43  7.78 999  980.3   1.6   4.7 999.0 99.0 99.00
2006 12 10 03 00 325  8.5 10.6  3.24 10.00  7.55 999  980.8   1.1   4.7 999.0 99.0 99.00
2006 12 10 04 00 317 10.3 12.4  3.40 10.81  7.47 999  981.1   0.5   4.7 999.0 99.0 99.00
2006 12 10 05 00 334 11.8 13.9  3.21 10.81  7.21 999  981.5   1.5   4.7 999.0 99.0 99.00
2006 12 10 06 00 333 11.0 13.7  3.39 10.00  7.26 999  981.8   1.5   4.6 999.0 99.0 99.00
2006 12 10 07 00 314 10.9 14.1 99.00 99.00 99.00 999  982.1   1.1   4.6 999.0 99.0 99.00
2006 12 10 08 00 323 11.4 13.6  3.01 10.81  6.98 999  982.2   1.5   4.6 999.0 99.0 99.00
2006 12 10 09 00 320 11.2 13.0  3.43 10.81  7.26 999  982.6   1.3   4.6 999.0 99.0 99.00
2006 12 10 10 00 342 11.7 14.2  3.45 10.81  7.34 999  982.9   1.0   4.6 999.0 99.0 99.00
2006 12 10 11 00 351 10.9 13.5  3.34 10.81  7.38 999  983.2   0.8   4.6 999.0 99.0 99.00
2006 12 10 12 00 329 12.0 14.7 99.00 99.00 99.00 999  983.5   0.2   4.6 999.0 99.0 99.00
2006 12 10 13 00 338 11.7 14.3  3.45 10.81  7.23 999  984.0   0.7   4.6 999.0 99.0 99.00
2006 12 10 14 00 340 11.3 13.6  3.58 10.81  7.48 999  984.4   0.4   4.6 999.0 99.0 99.00
2006 12 10 15 00 349 12.8 15.3 99.00 99.00 99.00 999  985.3   0.3   4.6 999.0 99.0 99.00
2006 12 10 16 00 345 12.8 15.0  3.80 10.81  7.44 999  985.7   1.0   4.6 999.0 99.0 99.00
2006 12 10 17 00 330 15.0 17.8  3.91 10.00  7.53 999  986.5   0.5   4.6 999.0 99.0 99.00
2006 12 10 18 00 348 13.0 14.6  4.00 10.81  7.38 999  987.1   0.8   4.6 999.0 99.0 99.00
2006 12 10 19 00 346 12.8 15.8 99.00 99.00 99.00 999  987.9   1.0   4.6 999.0 99.0 99.00
2006 12 10 20 00 350 11.4 14.1  4.13 10.81  7.52 999  988.8   1.0   4.6 999.0 99.0 99.00
2006 12 10 21 00 350 11.8 14.5  3.80 10.81  7.33 999  989.5   0.3   4.6 999.0 99.0 99.00
2006 12 10 22 00 350 11.4 13.6  3.52 10.81  7.10 999  990.1   0.2   4.6 999.0 99.0 99.00
2006 12 10 23 00 349 10.6 12.5  3.69 10.81  7.46 999  990.4   0.3   4.6 999.0 99.0 99.00
2006 12 11 00 00 349  8.9 10.8  3.39 10.81  7.19 999  990.9   0.4   4.6 999.0 99.0 99.00
2006 12 11 01 00 344  9.9 11.7 99.00 99.00 99.00 999  991.4   0.1   4.6 999.0 99.0 99.00
2006 12 11 02 00 339  9.8 11.7  3.62 11.43  7.71 999  992.1  -0.1   4.5 999.0 99.0 99.00
2006 12 11 03 00 346 10.6 11.9  3.57 10.00  7.79 999  992.8  -1.3   4.5 999.0 99.0 99.00
2006 12 11 04 00   4  6.2  9.9  3.43 10.81  7.59 999  993.2  -1.6   4.5 999.0 99.0 99.00
2006 12 11 05 00   1  8.4 10.2  3.35 11.43  7.54 999  993.9  -1.8   4.5 999.0 99.0 99.00
2006 12 11 06 00 345 11.6 14.5  3.47 10.81  7.67 999  994.0  -1.0   4.5 999.0 99.0 99.00
2006 12 11 07 00 347  9.2 12.2  3.52 10.81  7.56 999  994.6  -2.8   4.5 999.0 99.0 99.00
2006 12 11 08 00 353  9.3 11.3  3.43 11.43  7.62 999  994.2  -0.8   4.5 999.0 99.0 99.00
2006 12 11 09 00 346  8.9 10.7  3.54 10.81  7.45 999  994.7  -1.4   4.5 999.0 99.0 99.00
2006 12 11 10 00 332  5.9  7.6  3.58 10.81  7.61 999  995.0  -1.9   4.5 999.0 99.0 99.00
2006 12 11 11 00 319 10.8 12.4  3.33 10.00  7.35 999  995.2  -1.1   4.5 999.0 99.0 99.00
2006 12 11 12 00 320  8.7 11.1  3.21 10.81  7.11 999  995.3  -1.3   4.5 999.0 99.0 99.00
2006 12 11 13 00 327  8.1 10.6  3.10 10.81  7.26 999  995.4  -1.4   4.4 999.0 99.0 99.00
2006 12 11 14 00 315  9.9 12.0  2.87 10.81  6.93 999  995.6  -2.3   4.4 999.0 99.0 99.00
2006 12 11 15 00 347  8.0 10.1  2.88 10.81  7.13 999  995.6  -2.0   4.4 999.0 99.0 99.00
2006 12 11 16 00 334  8.7 11.1 99.00 99.00 99.00 999  995.6  -2.0   4.4 999.0 99.0 99.00
2006 12 11 17 00   1 11.0 12.7  2.35 10.00  6.72 999  996.1  -3.5   4.4 999.0 99.0 99.00
2006 12 11 18 00 342  8.3  9.8  2.35 10.00  6.89 999  995.7  -1.5   4.5 999.0 99.0 99.00
2006 12 11 19 00 331  8.2 11.0  2.59 10.00  6.80 999  995.7  -1.2   4.4 999.0 99.0 99.00
2006 12 11 20 00 323  8.4 10.7  2.59  9.09  6.98 999  996.2  -1.6   4.4 999.0 99.0 99.00
2006 12 11 21 00 334  8.2 10.5  2.67 10.00  7.16 999  996.3  -1.1   4.4 999.0 99.0 99.00
2006 12 11 22 00 320  9.3 11.0  2.66 10.00  7.16 999  996.7  -1.4   4.4 999.0 99.0 99.00
2006 12 11 23 00 327  7.0  9.4  2.47 10.00  6.77 999  996.5  -1.1   4.4 999.0 99.0 99.00
2006 12 12 00 00 334  8.7 11.0  2.33  9.09  6.85 999  996.4  -0.9   4.4 999.0 99.0 99.00
2006 12 12 01 00 333  8.9 11.4  2.19  9.09  6.50 999  996.5  -1.0   4.4 999.0 99.0 99.00
2006 12 12 02 00 328  7.4  8.8  2.25  9.09  6.41 999  996.5  -0.9   4.4 999.0 99.0 99.00
2006 12 12 03 00 333  9.1 11.3  2.04  9.09  6.46 999  996.9  -1.0   4.4 999.0 99.0 99.00
2006 12 12 04 00 321  8.1 10.2  2.14  9.09  6.43 999  997.1  -0.9   4.4 999.0 99.0 99.00
2006 12 12 05 00 324  8.7 11.1  2.15  9.09  6.39 999  997.4  -0.8   4.4 999.0 99.0 99.00
2006 12 12 06 00 322  7.3  9.1  2.00  8.33  6.16 999  997.7  -1.3   4.4 999.0 99.0 99.00
2006 12 12 07 00 331  6.8  8.6  1.95  8.33  6.26 999  997.9  -1.4   4.4 999.0 99.0 99.00
2006 12 12 08 00 303  6.1  8.2  1.90  9.09  6.55 999  998.2  -1.1   4.4 999.0 99.0 99.00
2006 12 12 09 00 328  6.0  8.4  2.00  8.33  6.58 999  998.5  -1.5   4.4 999.0 99.0 99.00
2006 12 12 10 00 341  4.1  5.8  1.89  9.09  6.38 999  998.9  -2.8   4.4 999.0 99.0 99.00
2006 12 12 11 00 284  7.4  9.2  1.82  8.33  6.29 999  999.3  -1.9   4.4 999.0 99.0 99.00
2006 12 12 12 00 313  7.1  9.0  1.76  9.09  5.99 999  999.7  -1.4   4.4 999.0 99.0 99.00
2006 12 12 13 00 320  7.6  9.7  1.79  9.09  6.06 999 1000.1  -1.6   4.4 999.0 99.0 99.00
2006 12 12 14 00 292  8.5 10.6  1.90  9.09  6.23 999 1000.3  -1.4   4.4 999.0 99.0 99.00
2006 12 12 15 00 312  6.9  9.1  1.66  8.33  5.91 999 1000.4  -1.2   4.4 999.0 99.0 99.00
2006 12 12 16 00 307  7.7  9.9  1.67  9.09  5.93 999 1000.4  -1.1   4.4 999.0 99.0 99.00
2006 12 12 17 00 313  5.5  7.7  1.64  8.33  5.92 999 1000.6  -1.1   4.4 999.0 99.0 99.00
2006 12 12 18 00 307  5.3  8.4  1.62  7.69  5.90 999 1000.9  -1.1   4.4 999.0 99.0 99.00
2006 12 12 19 00 294  5.4  9.0  1.68  9.09  5.94 999 1001.3  -1.1   4.3 999.0 99.0 99.00
2006 12 12 20 00 263  4.4  6.2  1.60  8.33  5.74 999 1001.8  -1.2   4.3 999.0 99.0 99.00
2006 12 12 21 00 279  6.4  8.4  1.51  7.69  5.88 999 1002.1  -0.8   4.3 999.0 99.0 99.00
2006 12 12 22 00 286  6.9  8.2  1.64  8.33  5.77 999 1002.6  -1.3   4.4 999.0 99.0 99.00
2006 12 12 23 00 308  4.7  6.6  1.49  9.09  5.98 999 1002.6  -1.3   4.4 999.0 99.0 99.00
2006 12 13 00 00 293  6.9  9.2  1.43  7.14  5.81 999 1002.5  -0.4   4.4 999.0 99.0 99.00
2006 12 13 01 00 319  5.8  7.1  1.45  7.14  5.76 999 1002.5  -0.5   4.4 999.0 99.0 99.00
2006 12 13 02 00 279  4.1  5.6  1.31  7.69  5.70 999 1002.4  -0.3   4.4 999.0 99.0 99.00
2006 12 13 03 00 250  5.0  6.1  1.38  8.33  5.82 999 1002.4   0.0   4.4 999.0 99.0 99.00
2006 12 13 04 00 210  4.4  5.9  1.39  8.33  5.87 999 1001.9   0.1   4.4 999.0 99.0 99.00
2006 12 13 05 00 188  8.8 10.1  1.34  7.69  5.44 999 1001.8  -0.7   4.4 999.0 99.0 99.00
2006 12 13 06 00 202  8.9 10.2  1.39  7.14  5.27 999 1001.1  -0.2   4.4 999.0 99.0 99.00
2006 12 13 07 00 236 11.3 13.7  1.42  8.33  5.01 999 1000.9   0.6   4.4 999.0 99.0 99.00
2006 12 13 08 00 229 10.3 12.0  1.77  5.56  4.99 999 1000.7   0.3   4.4 999.0 99.0 99.00
2006 12 13 09 00 261  9.3 11.6  2.05  5.88  5.25 999 1000.8  -0.3   4.4 999.0 99.0 99.00
2006 12 13 10 00 252  8.1 10.5  1.93  5.88  5.44 999 1000.6   0.3   4.4 999.0 99.0 99.00
2006 12 13 11 00 263 11.1 13.0  2.00  6.25  5.50 999 1000.9   0.3   4.4 999.0 99.0 99.00
2006 12 13 12 00 273 10.3 12.2  2.04  6.67  5.55 999 1001.1   0.3   4.4 999.0 99.0 99.00
2006 12 13 13 00 317 10.9 13.0  2.15  7.14  5.69 999 1001.8  -1.1   4.4 999.0 99.0 99.00
2006 12 13 14 00 301 12.1 14.4  2.03  7.14  5.54 999 1002.2   0.0   4.4 999.0 99.0 99.00
2006 12 13 15 00 303 11.8 14.1  2.22  7.14  5.66 999 1002.9  -0.6   4.4 999.0 99.0 99.00
2006 12 13 16 00 313  9.6 12.0  2.19  7.69  5.66 999 1003.4  -0.8   4.4 999.0 99.0 99.00
2006 12 13 17 00 327 10.5 12.8  2.45  7.14  5.85 999 1004.4  -2.0   4.4 999.0 99.0 99.00
2006 12 13 18 00 305 11.2 14.9  2.54  7.69  6.16 999 1005.1  -0.7   4.3 999.0 99.0 99.00
2006 12 13 19 00 319 11.6 14.4  2.71  7.14  6.08 999 1006.0  -1.2   4.3 999.0 99.0 99.00
2006 12 13 20 00 319 11.9 14.6  2.87  8.33  6.28 999 1007.1  -1.6   4.3 999.0 99.0 99.00
2006 12 13 21 00 313  8.1  9.5  3.38  8.33  6.78 999 1007.6  -1.2   4.3 999.0 99.0 99.00
2006 12 13 22 00 296 13.5 16.4  3.23  9.09  6.62 999 1008.5  -1.2   4.3 999.0 99.0 99.00
2006 12 13 23 00 303 10.4 14.6  3.15  8.33  6.58 999 1009.1  -1.4   4.3 999.0 99.0 99.00
2006 12 14 00 00 305 11.0 13.2  3.02  9.09  6.58 999 1009.3  -0.8   4.3 999.0 99.0 99.00
2006 12 14 01 00 310  9.3 11.4  3.22  8.33  6.68 999 1009.8  -1.2   4.3 999.0 99.0 99.00
2006 12 14 02 00 315 11.1 13.6  3.16  9.09  6.98 999 1010.4  -1.2   4.3 999.0 99.0 99.00
2006 12 14 03 00 280  4.2  6.3  3.11  9.09  7.01 999 1010.8  -2.5   4.3 999.0 99.0 99.00
2006 12 14 04 00 300  8.7 10.2  2.89  9.09  6.76 999 1011.6  -1.9   4.3 999.0 99.0 99.00
2006 12 14 05 00 312 10.9 12.9  2.84  9.09  7.01 999 1012.3  -0.5   4.3 999.0 99.0 99.00
2006 12 14 06 00 306  9.5 11.4  2.85  8.33  6.64 999 1012.9  -0.6   4.3 999.0 99.0 99.00
2006 12 14 07 00 309 10.4 13.2  2.65  9.09  6.61 999 1013.6  -0.3   4.3 999.0 99.0 99.00
2006 12 14 08 00 313  9.0 10.9  2.83  8.33  6.57 999 1014.5  -0.7   4.3 999.0 99.0 99.00
2006 12 14 09 00 295 10.0 13.3  2.91  9.09  6.91 999 1014.9  -0.7   4.3 999.0 99.0 99.00
2006 12 14 10 00 273  6.6  8.1  2.71  9.09  6.58 999 1015.6  -1.6   4.3 999.0 99.0 99.00
2006 12 14 11 00 325  6.6  9.0  2.54  9.09  6.74 999 1016.0  -0.6   4.3 999.0 99.0 99.00
2006 12 14 12 00 300  4.7  7.2  2.57  8.33  6.63 999 1016.3  -1.2   4.3 999.0 99.0 99.00
2006 12 14 13 00 295  4.1  5.6  2.40  9.09  6.80 999 1016.6  -0.8   4.3 999.0 99.0 99.00
2006 12 14 14 00 277  2.7  5.1  2.61  9.09  6.96 999 1016.9  -0.7   4.2 999.0 99.0 99.00
2006 12 14 15 00 277  3.5  5.7  2.12  8.33  6.75 999 1016.9  -0.4   4.2 999.0 99.0 99.00
2006 12 14 16 00 244  1.8  3.7  2.22  8.33  7.01 999 1016.7  -0.4   4.2 999.0 99.0 99.00
2006 12 14 17 00 159  3.1  4.5  2.13 10.81  6.84 999 1016.2  -0.2   4.2 999.0 99.0 99.00
2006 12 14 18 00 170  5.6  6.9  2.11  8.33  6.88 999 1016.2   0.0   4.2 999.0 99.0 99.00
2006 12 14 19 00 157  7.4  9.4  1.99  9.09  6.84 999 1014.9   0.3   4.2 999.0 99.0 99.00
2006 12 14 20 00 153  9.9 11.6  1.78  9.09  6.86 999 1014.7   0.7   4.2 999.0 99.0 99.00
2006 12 14 21 00 156 11.1 12.9  1.69  7.69  6.02 999 1013.2   1.4   4.3 999.0 99.0 99.00
2006 12 14 22 00 156 13.2 15.4  1.79  9.09  5.36 999 1011.9   1.9   4.3 999.0 99.0 99.00
2006 12 14 23 00 151 15.2 18.0  2.01  5.56  5.44 999 1009.9   2.0   4.4 999.0 99.0 99.00
2006 12 15 00 00 147 15.1 17.9  2.37  5.88  5.49 999 1007.4   1.6   4.4 999.0 99.0 99.00
2006 12 15 01 00 148 15.7 18.1  2.64  6.67  5.80 999 1004.8   2.1   4.4 999.0 99.0 99.00
2006 12 15 02 00 153 16.8 18.9  3.33  7.14  6.08 999 1002.2   2.8   4.5 999.0 99.0 99.00
2006 12 15 03 00 154 17.4 20.4  3.71  8.33  6.56 999  999.8   3.2   4.5 999.0 99.0 99.00
2006 12 15 04 00   0 20.6 25.3  4.63  8.33  7.19 999  997.3   3.2   4.5 999.0 99.0 99.00
2006 12 15 05 00 150  0.5  1.1  4.61 10.00  7.28 999  994.6   3.1   4.5 999.0 99.0 99.00
2006 12 15 06 00   0  0.0  0.6  6.19 10.00  7.91 999  992.0   3.5   4.5 999.0 99.0 99.00
2006 12 15 07 00   0  0.0  0.6  6.25 10.81  8.25 999  989.8   3.5   4.4 999.0 99.0 99.00
2006 12 15 08 00   0  0.0  0.1  6.55 11.43  8.61 999  987.7   3.6   4.4 999.0 99.0 99.00
2006 12 15 09 00   0  0.0  0.0  6.99 11.43  8.81 999  985.8   4.4   4.5 999.0 99.0 99.00
2006 12 15 10 00   0  0.0  0.0  6.76 12.12  8.79 999  985.7   3.6   4.5 999.0 99.0 99.00
2006 12 15 11 00   0  0.0  0.0  6.56 12.12  8.68 999  986.7   3.1   4.4 999.0 99.0 99.00
2006 12 15 12 00   0  0.0  0.0  6.07 12.12  8.72 999  987.8   3.5   4.4 999.0 99.0 99.00
2006 12 15 13 00   0  0.0  0.0  5.56 10.81  8.43 999  988.4   2.6   4.4 999.0 99.0 99.00
2006 12 15 14 00   0  0.0  0.0  5.53 11.43  8.65 999  989.1   3.1   4.4 999.0 99.0 99.00
2006 12 15 15 00   0  0.0  0.0  4.70 11.43  8.28 999  989.2   3.2   4.4 999.0 99.0 99.00
2006 12 15 16 00   0  0.0  0.0  4.62 11.43  8.19 999  989.5   3.3   4.4 999.0 99.0 99.00
2006 12 15 17 00   0  0.0  0.0  4.12 11.43  8.05 999  989.4   3.4   4.4 999.0 99.0 99.00
2006 12 15 18 00   0  0.0  0.0  4.07 10.81  8.19 999  988.8   3.5   4.4 999.0 99.0 99.00
2006 12 15 19 00   0  0.0  0.0  3.86  9.09  7.63 999  988.5   3.6   4.4 999.0 99.0 99.00
2006 12 15 20 00   0  0.0  0.0  3.82  9.09  7.18 999  988.6   2.1   4.4 999.0 99.0 99.00
2006 12 15 21 00   0  0.0  0.0  3.83  9.09  7.14 999  988.5   2.1   4.4 999.0 99.0 99.00
2006 12 15 22 00   0  0.0  0.0  3.77  9.09  7.08 999  988.9   2.5   4.4 999.0 99.0 99.00
2006 12 15 23 00   0  0.0  0.0  4.03 10.00  7.32 999  988.7   2.6   4.4 999.0 99.0 99.00
2006 12 16 00 00   0  0.0  0.0  4.25 10.81  7.77 999  988.3   2.7   4.4 999.0 99.0 99.00
2006 12 16 01 00   0  0.0  0.0  4.32 12.90  7.85 999  987.8   2.9   4.4 999.0 99.0 99.00
2006 12 16 02 00   0  0.0  0.1  4.53 12.90  8.37 999  987.2   2.8   4.4 999.0 99.0 99.00
2006 12 16 03 00   0  0.0  0.0  4.54 13.79  8.67 999  986.6   3.2   4.4 999.0 99.0 99.00
2006 12 16 04 00   0  0.0  0.0  4.45 12.12  8.97 999  985.6   3.3   4.3 999.0 99.0 99.00
2006 12 16 05 00   0  0.0  0.0  4.34 12.90  8.65 999  985.1   0.0   4.3 999.0 99.0 99.00
2006 12 16 06 00 202 11.7 16.2  4.41 12.90  8.82 999  984.6   1.0   4.3 999.0 99.0 99.00
2006 12 16 07 00 247 16.8 20.4  4.33 12.12  7.77 999  985.4   2.6   4.3 999.0 99.0 99.00
2006 12 16 08 00 231 15.0 17.8  4.64 11.43  8.02 999  986.3   2.0   4.3 999.0 99.0 99.00
2006 12 16 09 00 240 12.9 16.2  4.73 12.90  8.32 999  986.7   2.8   4.3 999.0 99.0 99.00
2006 12 16 10 00 234 12.8 15.8  4.60 12.90  8.17 999  987.3   1.6   4.3 999.0 99.0 99.00
2006 12 16 11 00 231 14.8 19.3  4.91 12.90  8.50 999  987.6   2.1   4.3 999.0 99.0 99.00
2006 12 16 12 00 230 13.0 16.7  5.22 12.90  8.69 999  987.4   2.5   4.3 999.0 99.0 99.00
2006 12 16 13 00 230 14.0 16.8  5.27 12.90  8.77 999  987.5   2.7   4.3 999.0 99.0 99.00
2006 12 16 14 00 226 12.1 14.3  4.53 12.90  8.37 999  987.6   2.5   4.3 999.0 99.0 99.00
2006 12 16 15 00 216 11.5 14.6  4.45 13.79  8.43 999  987.5   2.0   4.3 999.0 99.0 99.00
2006 12 16 16 00 212 12.0 15.5  4.86 12.12  8.79 999  987.1   2.2   4.3 999.0 99.0 99.00
2006 12 16 17 00 220 11.1 13.5  4.53 12.90  8.40 999  986.8   2.8   4.3 999.0 99.0 99.00
2006 12 16 18 00 230 10.5 12.4  4.18 12.12  8.49 999  986.9   1.8   4.3 999.0 99.0 99.00
2006 12 16 19 00 218  8.5  9.7  4.05 11.43  8.40 999  986.8   2.1   4.3 999.0 99.0 99.00
2006 12 16 20 00 217 10.1 14.0  3.65 13.79  8.23 999  986.9   2.1   4.3 999.0 99.0 99.00
2006 12 16 21 00 205  9.8 11.4  4.06 12.90  8.56 999  986.8   2.1   4.3 999.0 99.0 99.00
2006 12 16 22 00 217  5.3  7.6  3.92 12.90  8.46 999  986.7   1.2   4.3 999.0 99.0 99.00
2006 12 16 23 00 267  6.5  8.9  3.82 12.90  8.55 999  986.5   0.8   4.3 999.0 99.0 99.00
2006 12 17 00 00 256  7.0  8.5  3.68 12.12  8.02 999  986.1   1.5   4.3 999.0 99.0 99.00
